Timestamp,Transacao ID,Data,Valor,Bandeira,Banco Emissor,Mensagem Processamento,Status Transacao
2024-01-15 12:06:20,899b-22cdf148465a,1705320380228,619,mastercard,BANCO DE BRASILIA S.A.,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:06:20,8f37-e056cb08a7c6,1705320380045,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:06:18,82e6-66b4a34a395c,1705320378922,16842,mastercard,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:06:18,aebe-f5b226f04db8,1705320378466,100000,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:06:18,8206-e1d79da2510c,1705320378381,100,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:06:18,afd2-34bdb532948b,1705320378293,26751,mastercard,BANCO INTER S.A.,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:06:18,8676-a619cda4f883,1705320378016,22990,mastercard,BANCO SANTANDER (BRASIL) S.A.,TRANSACAO NAO PERMITIDA PARA O CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:06:17,ab02-a703de5a43be,1705320377683,253690,visa,Banco Bradesco S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:06:17,bfe5-5c4c0c0661c9,1705320377580,5230,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:06:17,bc58-7baefdd59efd,1705320377478,36841,elo,Pernambucanas Financiadora SA Cred Fin e,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:06:17,9aa2-1e51388fe807,1705320377148,33835,visa,Banco do Brasil S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:06:17,a07b-90530abc98de,1705320377120,19757,visa,Omni S.A. Credito Financiamento e Investimento,SUCESSO,PAID
2024-01-15 12:06:17,9343-915dc0f25133,1705320377110,11628,mastercard,BANCO C6 SA,SUCESSO,PAID
2024-01-15 12:06:16,a85e-4680ec87ae98,1705320376884,950,mastercard,NU PAGAMENTOS SA,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:06:16,85e2-f8fd115a7055,1705320376841,5763,mastercard,BANCO SANTANDER (BRASIL) S.A.,SUCESSO,PAID
2024-01-15 12:06:16,bc8f-528e9bae77bd,1705320376832,9623,visa,Banco Bradesco S.A.,SUCESSO,PAID
2024-01-15 12:06:16,9640-629ab4d147f1,1705320376750,1000,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADA,DECLINED
2024-01-15 12:06:16,949e-eb54cd370a34,1705320376170,11000,mastercard,BANCO INTER S.A.,SUCESSO,PAID
2024-01-15 12:06:15,8de9-3e8f315ad961,1705320375973,16946,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:06:15,bede-d5e5d087759f,1705320375850,100,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:06:15,b7a1-97769daa65f7,1705320375514,1990,visa,Banco Bradesco S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED
2024-01-15 12:06:15,ab14-35d0227cef34,1705320375314,27000,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:06:14,9f4c-85cd7b525c30,1705320374920,100,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:06:14,a54a-e32f58c03fef,1705320374776,495,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:06:14,8d30-d3081ed0867b,1705320374703,1299,mastercard,ITAU UNIBANCO S.A.,NAO AUTORIZADA - TENTE NOVAMENTE MAIS TARDE,DECLINED
2024-01-15 12:06:14,a3c0-a8c6b489997c,1705320374630,1000,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:06:14,b2b3-c0e813ff3dc0,1705320374399,4400,elo,Banco Pan SA,SUCESSO,PAID
2024-01-15 12:06:14,be82-ece94ddef1ec,1705320374083,1990,visa,Banco Bradesco S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED
2024-01-15 12:06:13,a6df-30cb523627aa,1705320373841,2100,mastercard,BANCO INTER S.A.,SUCESSO,PAID
2024-01-15 12:06:13,a169-b74061b18c7e,1705320373742,1497,visa,Itau Unibanco Holding S.A.,CONTATE A CENTRAL DO SEU CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:06:13,9312-63af6caf3c73,1705320373739,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:06:13,8fbc-95f26344ef10,1705320373544,353542,elo,Banco Bradesco SA,SUCESSO,PAID
2024-01-15 12:06:13,8585-cdb9f3745585,1705320373101,22050,mastercard,ITAU UNIBANCO S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:06:13,bd2e-2bd7dc1a0f0b,1705320373074,100,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:06:13,be58-96e6870d5f99,1705320373068,790,mastercard,BANCO C6 SA,SUCESSO,PAID
2024-01-15 12:06:12,be73-9f0d7681bac1,1705320372913,209173,mastercard,ITAU UNIBANCO S.A.,NAO AUTORIZADA,DECLINED
2024-01-15 12:06:12,9f6e-d3e67a8bdf55,1705320372730,15900,mastercard,"BANCO DO BRASIL, S.A.",QTDADE DE TENTATIVAS EXCEDIDAS - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:06:12,ad90-6d233ce22961,1705320372095,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:06:12,a0de-9a4f83d35ced,1705320372012,9990,mastercard,BANCO SANTANDER (BRASIL) S.A.,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:06:11,943f-62de07a0b6d8,1705320371951,2475,visa,Banco Santander S.A.,CONTATE A CENTRAL DO SEU CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:06:11,b328-6e0ffff952c0,1705320371520,500,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:06:11,9b6b-75084b33c753,1705320371490,3000,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:06:11,ba32-166af07f28ee,1705320371229,1990,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:06:11,9d14-98fbb2277232,1705320371015,3483,mastercard,"BANCO DO BRASIL, S.A.",TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:06:10,bf04-39f8e298f52a,1705320370985,1490,mastercard,BANCO CSF S/A,NAO AUTORIZADA - TENTE NOVAMENTE MAIS TARDE,DECLINED
2024-01-15 12:06:10,88db-349191c00d40,1705320370632,489,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:06:10,8f97-cd935871272c,1705320370339,246400,visa,Banco XP S.A.,SUCESSO,PAID
2024-01-15 12:06:10,b2de-fac2df08b97c,1705320370319,9711,elo,Pernambucanas Financiadora SA Cred Fin e,SUCESSO,PAID
2024-01-15 12:06:09,b8ac-fdb1913db99f,1705320369540,942600,visa,Banco Bradesco S.A.,SUCESSO,PAID
2024-01-15 12:06:09,b8a9-66d9e2ce5bd1,1705320369357,1950,mastercard,BANCO DAYCOVAL S.A.,SUCESSO,PAID
2024-01-15 12:06:09,810f-3bc9aae48aa1,1705320369274,19000,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:06:08,8888-5cbad607e094,1705320368463,1500,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:06:08,9938-6e2ac03a8add,1705320368388,19834,mastercard,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:06:07,91b2-1058ff005d00,1705320367965,36299,visa,Banco do Brasil S.A.,CONTATE A CENTRAL DO SEU CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:06:07,b12d-6d6d64482084,1705320367369,5230,mastercard,BANCO C6 SA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:06:07,9eb2-1d86c063766b,1705320367350,10000,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADA,DECLINED
2024-01-15 12:06:07,ad5a-7d774f7b1e9a,1705320367149,6548,visa,Banco Cooperativo Sicredi S.A.,SUCESSO,PAID
2024-01-15 12:06:07,afb8-20f5995e413a,1705320367083,649,mastercard,NU PAGAMENTOS SA,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:06:06,8524-6820316ec221,1705320366940,100,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:06:06,9700-ac3ae61886fa,1705320366859,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:06:06,8b94-0b5db4476f50,1705320366484,19661,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:06:06,a5f3-97def15c0330,1705320366330,100,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:06:06,8a34-1e47e096fb60,1705320366235,100,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:06:05,998a-897e579f625f,1705320365590,699,mastercard,BANCO INTER S.A.,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:06:05,bdb4-edfc9813603a,1705320365508,100,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:06:05,86bf-8cab97ce7b9f,1705320365421,253690,visa,Banco Bradesco S.A.,NAO AUTORIZADA,DECLINED
2024-01-15 12:06:05,a46a-1b62c7a72bb0,1705320365373,11667,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:06:04,abcd-83d27b12ef3f,1705320364776,17154,mastercard,BANCO SANTANDER (BRASIL) S.A.,TRANSACAO NAO PERMITIDA PARA O CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:06:04,9895-30e3aeda47a9,1705320364323,990,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:06:03,8ed5-b498561a1e3f,1705320363719,11596,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:06:03,a9d6-6e4eab197ea8,1705320363408,24780,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:06:03,a149-63260f41730f,1705320363082,5950,visa,Realize Credito Financiamento e Investimento S.A .,SUCESSO,PAID
2024-01-15 12:06:02,8c7a-01cf77ffa2d0,1705320362964,3215,visa,Itau Unibanco Holding S.A.,TRANSACAO NAO PERMITIDA PARA O CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:06:02,88c1-e39dac6e3126,1705320362689,26880,visa,Mercado Pago Instituicao de Pagamento Ltda.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:06:02,841c-73d9c321aaa3,1705320362521,4470,visa,Banco do Brasil S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:06:02,9a14-2e408eb751df,1705320362343,10000,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:06:02,903d-3679b0399e37,1705320362286,3521,visa,Itau Unibanco Holding S.A.,SUCESSO,PAID
2024-01-15 12:06:01,b3c7-003ed7987fa0,1705320361870,2390,visa,Banco Bradesco S.A.,SUCESSO,PAID
2024-01-15 12:06:01,a1f3-17d113d22888,1705320361184,11000,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:59,aa4e-5941ff815266,1705320359655,22050,visa,Banco Bradesco S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:05:59,b4ba-7f5bc571f022,1705320359290,134658,visa,Banco do Brasil S.A.,NAO AUTORIZADA,DECLINED
2024-01-15 12:05:58,90a3-d4d9f4a23ac1,1705320358871,12547,elo,Banco do Brasil SA,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:05:57,98dc-89e84b4c358f,1705320357866,275,visa,Financeira Itau Cbd S.A. Credito Financiamento e Investimento,SUCESSO,PAID
2024-01-15 12:05:57,a2c2-19903eb027f5,1705320357704,5000000,visa,Banco Cooperativo Sicoob S.A.,QTDADE DE TENTATIVAS EXCEDIDAS - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:05:57,8fa4-0486b98ef219,1705320357590,17890,visa,Mercado Pago Instituicao de Pagamento Ltda.,SUCESSO,PAID
2024-01-15 12:05:57,b887-b15df9ff86e7,1705320357301,28380,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:05:57,8683-0a107e7a0cac,1705320357128,5749,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:56,a5cb-448b6f0e8e20,1705320356819,13293,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:56,afd0-6e594f35e6bb,1705320356416,6000,mastercard,BANCO PAN SA,NAO AUTORIZADA - TENTE NOVAMENTE MAIS TARDE,DECLINED
2024-01-15 12:05:56,83da-c2a32e520a2d,1705320356281,100,mastercard,DATA CENTER INCORPORATED,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:05:55,b48b-3f3b67a17f13,1705320355750,1000,visa,Pagseguro Internet S.A,SUCESSO,PAID
2024-01-15 12:05:55,848e-2eb301628d31,1705320355551,33835,visa,Banco do Brasil S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:05:55,8fe0-1bb7e7336458,1705320355410,100,mastercard,DATA CENTER INCORPORATED,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:05:54,9115-afd29a68e56c,1705320354516,2396,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:54,b5f3-c601cee42aa6,1705320354177,990,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:53,bd36-0b76430bcd23,1705320353637,20787,visa,Portoseg S.A. Credito Financiamento e Investimento,SUCESSO,PAID
2024-01-15 12:05:53,ad22-6e2cc8ebf60c,1705320353065,3521,mastercard,BANCO BMG S/A,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:05:52,a04b-1d75db4349a2,1705320352954,1490,visa,Banco Santander S.A.,SUCESSO,PAID
2024-01-15 12:05:52,bf05-0f95c0ebc482,1705320352932,2068,visa,Banco do Brasil S.A.,CONTATE A CENTRAL DO SEU CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:05:52,9976-a93f38b06889,1705320352524,1490,mastercard,BANCO C6 SA,NAO AUTORIZADA - TENTE NOVAMENTE MAIS TARDE,DECLINED
2024-01-15 12:05:51,8735-d0481403003b,1705320351731,700,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:51,82f7-90c5e61aeaa5,1705320351476,3216,mastercard,"BANCO DO BRASIL, S.A.",TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:05:51,b132-de69e2f95be5,1705320351461,3300,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:51,99cd-05abcbd91156,1705320351396,9158,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:51,a120-e117f6a73d1f,1705320351238,19189,mastercard,BANCO SANTANDER (BRASIL) S.A.,SUCESSO,PAID
2024-01-15 12:05:50,a41b-a35f8a31fd59,1705320350613,3900,mastercard,BANCO CSF S/A,SUCESSO,PAID
2024-01-15 12:05:50,9557-374e23c12fca,1705320350351,31669,visa,Portoseg S.A. Credito Financiamento e Investimento,NAO AUTORIZADA,DECLINED
2024-01-15 12:05:49,92b5-d6e207a06f04,1705320349890,200,mastercard,ITAU UNIBANCO S.A.,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:05:49,848b-6e87bfc60a10,1705320349874,34132,mastercard,BANCO COOPERATIVO SICOOB S.A.,SUCESSO,PAID
2024-01-15 12:05:49,829b-26a8085dc428,1705320349809,5500,mastercard,BANCO SANTANDER (BRASIL) S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:05:49,bc4d-3424ac7b0cf5,1705320349278,275,mastercard,BANCO CSF S/A,SUCESSO,PAID
2024-01-15 12:05:48,b251-1cf81c0666f0,1705320348638,1490,mastercard,BANCO SANTANDER (BRASIL) S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:05:48,bdd8-9f1f5745788d,1705320348601,100,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:05:48,96a8-66b60995694b,1705320348318,478800,mastercard,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:05:48,a6ca-4d3d99f13c2b,1705320348232,55848,visa,Neon Pagamentos S.A.,NAO AUTORIZADA,DECLINED
2024-01-15 12:05:48,b747-989571057608,1705320348187,9698,visa,Banco do Brasil S.A.,CONTATE A CENTRAL DO SEU CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:05:47,951c-e6664e67650b,1705320347522,80500,visa,Banco XP S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:05:46,936b-3f311bb7a925,1705320346976,20070,elo,Caixa Economica Federal,SUCESSO,PAID
2024-01-15 12:05:46,9ea5-cf9d497433e6,1705320346522,11667,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:05:46,830b-fd8ee23211f0,1705320346432,8624,visa,Banco Bradesco S.A.,SUCESSO,PAID
2024-01-15 12:05:45,b563-47c00bdd9b9c,1705320345743,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:05:45,bf9d-713df6cae771,1705320345396,5500,mastercard,REALIZE CREDITO FINANCIAMENTO,SUCESSO,PAID
2024-01-15 12:05:45,a6b5-3da982204d6d,1705320345125,8964,visa,Itau Unibanco Holding S.A.,DESBLOQUEIE O CARTAO,DECLINED
2024-01-15 12:05:45,ac5e-2cb7f4b34bff,1705320345121,990,visa,Banco Bradesco S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:05:44,b24f-598fa6e4b75d,1705320344710,24192,mastercard,BANCO INTER S.A.,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:05:44,abbd-d5118f151330,1705320344601,3521,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:44,a7a1-7a88376087ab,1705320344450,8935,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:44,9360-f1c117144748,1705320344228,11000,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:44,8ee1-f88a20f5c3dc,1705320344105,2580,mastercard,NU PAGAMENTOS SA,QTDADE DE TENTATIVAS EXCEDIDAS - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:05:43,a458-73067f4f6cce,1705320343963,1000,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADA - TENTE NOVAMENTE MAIS TARDE,DECLINED
2024-01-15 12:05:43,956d-d19a6e07b1d8,1705320343327,495,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:05:43,9aac-889cc9036ab5,1705320343060,11000,visa,Banco Santander S.A.,SUCESSO,PAID
2024-01-15 12:05:43,b1e3-680aba08fcc7,1705320343055,14900,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADA,DECLINED
2024-01-15 12:05:42,9b83-bf6b705496e0,1705320342799,100,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:05:42,b124-4df5d94db731,1705320342712,1990,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:05:42,b9c7-cdbe2969ae86,1705320342691,22491,mastercard,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:05:42,9379-f6f06038e512,1705320342595,15615,visa,Mercado Pago Instituicao de Pagamento Ltda.,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:05:42,a0f5-340753f41293,1705320342532,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:05:42,9377-1df15edf6407,1705320342510,4900,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:05:42,9ca6-3ca0447ebd56,1705320342437,700,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:42,8225-11893370c10c,1705320342057,10650,mastercard,BANCO SANTANDER (BRASIL) S.A.,SUCESSO,PAID
2024-01-15 12:05:41,b695-98f426806b10,1705320341986,6548,visa,Banco Bradesco S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:05:41,b69e-23518f70d71f,1705320341939,5000,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:41,ab4f-a2b0d4160601,1705320341809,450,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:40,b02f-d375619e62d4,1705320340855,9756,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:40,906b-dfbd19aeed75,1705320340729,20559,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:05:40,b052-0f54441bb89a,1705320340573,11000,visa,Banco Bradescard S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED
2024-01-15 12:05:40,b87c-848242797e56,1705320340296,7990,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADA,DECLINED
2024-01-15 12:05:40,b9e2-675b66ca3d8d,1705320340071,1490,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:05:39,939e-dda6a25b1574,1705320339836,2746,mastercard,BANCO CSF S/A,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:05:39,9ab5-5411d59fd565,1705320339568,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:05:39,91ec-258741be6363,1705320339457,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:05:39,81b1-0cac15375286,1705320339407,90927,visa,Itau Unibanco Holding S.A.,SUCESSO,PAID
2024-01-15 12:05:39,87a2-c9e2cf7ab9a9,1705320339366,4400,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:05:39,b15f-7542ae0a7c81,1705320339265,1995,visa,Itau Unibanco Holding S.A.,SUCESSO,PAID
2024-01-15 12:05:39,9c0c-1f5e72f65228,1705320339209,11497,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:39,8a83-2a8769c2e194,1705320339190,12000,mastercard,ITAU UNIBANCO S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:05:39,9698-fb12777945c7,1705320339090,1000,visa,Pagseguro Internet S.A,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:05:38,979b-b2161bdef10c,1705320338759,9300,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:38,ace4-7b3c0de9dece,1705320338474,12018,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:38,880c-4ba4af0bdc75,1705320338086,16180,visa,Banco Cooperativo Sicredi S.A.,QTDADE DE TENTATIVAS EXCEDIDAS - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:05:37,a3c9-9a1660510176,1705320337607,1000,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:05:37,a591-0f68ecdec544,1705320337200,3521,mastercard,BANCO COOPERATIVO SICREDI SA,SUCESSO,PAID
2024-01-15 12:05:36,a2d2-2405737e9ce3,1705320336803,45008,mastercard,BANCO SANTANDER (BRASIL) S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:05:36,b793-b1bfd9dbb88e,1705320336635,36841,elo,Pernambucanas Financiadora SA Cred Fin e,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:05:36,b1bf-c0381f3b5bd5,1705320336602,11538,mastercard,BANCO INTER S.A.,SUCESSO,PAID
2024-01-15 12:05:36,b657-f53139a2f39e,1705320336535,3000,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:36,9b0c-f7f1610374b0,1705320336364,10990,mastercard,CAIXA ECONOMICA FEDERAL,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:05:36,8892-a2378844c7f4,1705320336153,9300,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:36,84a8-ee0e380aa54e,1705320336149,11000,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:05:36,8cf8-e786aef722cf,1705320336113,40722,mastercard,NU PAGAMENTOS SA,TRANSACAO NAO PERMITIDA PARA O CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:05:35,b8fe-ddb58342b155,1705320335517,16479,mastercard,BANCO SANTANDER (BRASIL) S.A.,SUCESSO,PAID
2024-01-15 12:05:35,b81c-647d27908a4d,1705320335286,1298,visa,Banco Cooperativo Sicredi S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:05:34,85f4-aa3a2cb33684,1705320334466,10990,mastercard,ITAU UNIBANCO S.A.,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:05:34,a1a6-f647c738cddf,1705320334182,7079,visa,"Luizacred S.A. Sociedade de Credito, Financiamento e Investimento",TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:05:34,ab87-fca07c6a3e83,1705320334039,495,mastercard,CAIXA ECONOMICA FEDERAL,NAO AUTORIZADA - TENTE NOVAMENTE MAIS TARDE,DECLINED
2024-01-15 12:05:33,bc87-15204ee61b1c,1705320333945,495,mastercard,BANCO INTER S.A.,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:05:33,aa2c-2dd43189100b,1705320333425,5500,mastercard,DEUTSCHER SPARKASSEN UND GIROV,SUCESSO,PAID
2024-01-15 12:05:33,91ef-a43a95da786c,1705320333414,31494,mastercard,ITAU UNIBANCO S.A.,NAO AUTORIZADA,DECLINED
2024-01-15 12:05:33,a263-afffeec4e798,1705320333102,3300,visa,"",SUCESSO,PAID
2024-01-15 12:05:32,a5a0-1252992280a6,1705320332917,41500,visa,Banco Cooperativo Sicredi S.A.,SUCESSO,PAID
2024-01-15 12:05:32,a20f-510c24d4cb42,1705320332712,100,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:05:32,95f0-b6dcf9d8d8e4,1705320332658,24741,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:05:32,8a6b-bb51791b167e,1705320332538,14900,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADA,DECLINED
2024-01-15 12:05:32,b1f5-b66c3fcade8d,1705320332381,4950,mastercard,ITAU UNIBANCO S.A.,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED
